shipment_id,order_ref,warehouse_id,customer_id,vehicle_id,carrier,ship_date,expected_delivery_date,actual_delivery_date,distance_km,weight_kg,freight_cost_usd,status,origin_city,destination_city
SHP000404,ORD000024,WH008,CUST00206,VEH0057,FedEx,2026-06-21,2026-07-01,2026-07-01,151.0,1262.6,1781.93,In Transit,Singapore,Port Patricia
SHP001290,ORD001178,WH015,CUST00478,VEH0035,Delhivery,2026-02-25,2026-03-04,2026-03-04,1381.7,2334.0,3925.8,Delayed,Atlanta,Lake Kathrynstad
SHP000565,ORD000037,WH008,CUST00102,VEH0054,FedEx,2026-07-25,2026-08-04,2026-08-04,2408.7,711.1,2590.26,Delivered,Singapore,New Jenniferchester
SHP000293,ORD001010,WH010,CUST00306,VEH0051,XPO Logistics,2026-07-03,2026-07-06,2026-07-06,216.6,497.5,418.62,Delivered,Newark,Ashleymouth
SHP000279,ORD000498,WH008,CUST00249,VEH0002,Delhivery,2026-06-22,2026-06-25,2026-06-25,2217.3,1850.4,2368.08,Delayed,Singapore,Peckport
SHP000656,ORD000366,WH009,CUST00541,VEH0057,Delhivery,2026-08-10,2026-08-18,2026-08-18,2892.8,2361.7,1373.23,Delivered,Atlanta,South Deniseside
SHP001321,ORD001086,WH005,CUST00178,VEH0049,Delhivery,2026-07-02,2026-07-03,2026-07-03,67.7,3207.4,1725.48,Delivered,Rotterdam,New David
SHP000733,ORD000052,WH002,CUST00291,VEH0015,FedEx,2026-08-05,2026-08-14,2026-08-14,2514.8,1479.7,1834.5,Delivered,Singapore,South Charles
SHP000554,ORD000880,WH013,CUST00178,VEH0008,DHL,2026-06-30,2026-07-09,,2438.5,240.9,1690.94,In Transit,Chennai,New Derrickmouth
SHP000095,ORD000519,WH014,CUST00255,VEH0038,XPO Logistics,2026-05-13,2026-05-25,2026-05-25,794.4,198.5,1840.71,In Transit,Atlanta,Caitlinchester
SHP001435,ORD001073,WH015,CUST00368,VEH0057,FedEx,2026-08-01,2026-08-07,2026-08-07,2806.1,783.0,3645.79,Delivered,Atlanta,West Bridgetland
SHP001256,ORD000163,WH006,CUST00006,VEH0026,DHL,2026-02-16,2026-02-22,2026-02-22,2568.5,3527.6,1457.88,Out for Delivery,Atlanta,Alyssafurt
SHP000246,ORD001061,WH011,CUST00231,VEH0052,XPO Logistics,2026-05-03,2026-05-05,2026-05-05,905.1,720.3,2126.67,Delivered,Newark,West Jaredmouth
SHP000946,ORD000987,WH008,CUST00321,VEH0046,XPO Logistics,2026-04-16,2026-04-23,2026-04-23,2848.3,785.8,3343.46,Delivered,Singapore,South Thomasstad
SHP001192,ORD000358,WH009,CUST00098,VEH0008,DHL,2026-06-13,2026-06-18,2026-06-18,1104.7,4555.8,1794.45,In Transit,Atlanta,Millershire
SHP000776,ORD001067,WH011,CUST00367,VEH0053,In-house Fleet,2026-03-04,2026-03-12,2026-03-12,734.5,3350.4,3473.69,Delayed,Newark,Angelaberg
SHP000427,ORD001193,WH001,CUST00515,VEH0037,In-house Fleet,2026-02-20,2026-03-01,2026-03-01,2200.2,386.8,3893.52,Delivered,Chennai,South Jackiechester
SHP001187,ORD000656,WH004,CUST00538,VEH0041,BlueDart,2026-07-20,2026-07-29,2026-07-29,2780.9,2743.3,3693.27,In Transit,Columbus,Dawnchester
SHP000150,ORD000124,WH013,CUST00496,VEH0044,In-house Fleet,2026-04-08,2026-04-19,2026-04-19,1139.1,4520.8,2571.77,Delayed,Chennai,Burnsview
SHP000227,ORD000260,wh004,CUST00328,VEH0026,XPO Logistics,2026-05-23,2026-05-24,2026-05-24,738.5,4975.5,953.83,In Transit,Columbus,Greenberg
SHP000866,ORD000923,WH009,CUST00032,VEH0041,FedEx,2026-06-20,2026-06-28,2026-06-28,1377.3,3846.6,1583.86,Delivered,Atlanta,New Stacy
SHP000968,ORD000696,WH007,CUST00215,VEH0015,Delhivery,2026-05-22,2026-05-31,2026-05-31,743.1,4561.4,3477.66,Cancelled,Delhi,Smithfurt
SHP001119,ORD000030,WH012,CUST00101,VEH0033,DHL,2026-06-30,2026-07-09,2026-07-09,1767.0,3896.7,1111.69,Delivered,Hamburg,Mooreborough
SHP001246,ORD001152,WH012,CUST00072,VEH0015,FedEx,2026-04-03,2026-04-06,2026-04-06,1522.9,614.5,2470.79,In Transit,Hamburg,Dickersonville
SHP000901,ORD000918,WH014,CUST00019,VEH0012,Delhivery,2026-07-12,2026-07-24,2026-07-24,2613.7,1932.5,363.79,Cancelled,Atlanta,East Ashley
SHP000700,ORD000415,WH004,CUST00481,VEH0045,Delhivery,2026-06-09,2026-06-21,,1004.5,1639.3,2036.94,In Transit,Columbus,Lake Sharon
SHP000602,ORD000582,WH003,CUST00001,VEH0029,BlueDart,2026-04-30,2026-05-10,2026-05-10,734.3,4480.0,198.85,Delivered,Columbus,West Holly
SHP001292,ORD000950,WH005,CUST00067,VEH0025,DHL,2026-03-01,2026-03-03,2026-03-03,792.3,4537.3,3485.57,Delivered,Rotterdam,Lewisstad
SHP001059,ORD001197,WH001,CUST00355,VEH0007,BlueDart,2026-03-25,2026-04-01,2026-04-01,2372.0,3268.7,1492.86,Delivered,Chennai,Juarezborough
SHP000218,ORD000364,WH006,CUST00388,VEH0004,FedEx,2026-05-18,2026-05-19,2026-05-19,891.1,3245.1,2759.06,Delivered,Atlanta,Cathyland
SHP001097,ORD000171,WH015,CUST00557,VEH0057,BlueDart,2026-08-14,2026-08-19,2026-08-19,2071.6,2099.3,3495.8,Out for Delivery,Atlanta,Youngbury
SHP000818,ORD000527,WH012,CUST00325,VEH0039,BlueDart,2026-04-30,2026-05-08,2026-05-08,684.2,2560.9,2917.35,Out for Delivery,Hamburg,Oconnortown
SHP000221,ORD000725,WH014,CUST00385,VEH0014,DHL,2026-06-01,2026-06-06,2026-06-06,400.6,2179.5,3502.94,Out for Delivery,Atlanta,Mikehaven
SHP000214,ORD000950,WH005,CUST00132,VEH0023,DHL,2026-03-20,2026-03-24,2026-03-24,2440.6,3854.4,2930.81,Delivered,Rotterdam,Mckeetown
SHP001410,ORD000323,WH004,CUST00414,VEH0019,Delhivery,2026-02-19,2026-03-03,2026-03-03,1364.8,1924.8,3224.85,Delayed,Columbus,East Clairemouth
SHP000908,ORD000912,WH003,CUST00238,VEH0034,In-house Fleet,2026-04-04,2026-04-06,2026-04-06,968.2,3820.6,3376.49,Delivered,Columbus,Adamsburgh
SHP000395,ORD000266,WH012,CUST00166,VEH0045,FedEx,2026-08-04,2026-08-06,2026-08-06,2814.6,3969.0,1396.31,In Transit,Hamburg,Lake Tammy
SHP000368,ORD000286,WH008,CUST00499,VEH0007,FedEx,2026-03-28,2026-04-03,2026-04-03,1981.8,3729.5,3026.02,Delivered,Singapore,North Amandafort
SHP000925,ORD000583,WH005,CUST00488,VEH0041,DHL,2026-03-20,2026-04-01,2026-04-01,1796.6,548.7,1662.78,In Transit,Rotterdam,Schroedertown
SHP000013,ORD000150,WH008,CUST00519,VEH0049,FedEx,2026-04-18,2026-04-29,2026-04-29,2004.8,2272.2,2487.68,Delivered,Singapore,Brightbury
SHP001400,ORD000005,WH007,CUST00315,VEH0038,XPO Logistics,2026-05-16,2026-05-17,2026-05-17,142.2,4164.5,2149.96,Delivered,Delhi,West Kristin
SHP001223,ORD000510,WH005,CUST00073,VEH0044,DHL,2026-05-07,2026-05-18,2026-05-18,625.2,3284.7,710.05,Delivered,Rotterdam,Brooksside
SHP000235,ORD000538,WH008,CUST00261,VEH0046,DHL,2026-07-10,2026-07-21,2026-07-21,2369.2,1223.5,1966.53,Delivered,Singapore,Lake Lisaview
SHP000696,ORD000987,WH005,CUST00422,VEH0015,In-house Fleet,2026-03-14,2026-03-17,2026-03-17,1716.1,4597.5,3302.86,Delivered,Rotterdam,Lake Stephen
SHP001085,ORD000383,WH012,CUST00366,VEH0007,Delhivery,2026-06-09,2026-06-20,,243.5,4875.8,718.41,In Transit,Hamburg,North Carla
SHP001426,ORD000164,WH002,CUST00080,VEH0005,FedEx,2026-05-06,2026-05-17,2026-05-17,2765.0,989.1,1620.94,Cancelled,Singapore,East Raymondstad
SHP001346,ORD000738,WH002,CUST00079,VEH0033,In-house Fleet,2026-03-04,2026-03-09,2026-03-09,92.3,4075.2,1199.38,Delayed,Singapore,Gallowayshire
SHP001322,ORD000828,WH015,CUST00017,VEH0034,BlueDart,2026-07-08,2026-07-10,2026-07-10,640.2,3845.1,1790.96,Cancelled,Atlanta,Joneschester
SHP000064,ORD001021,WH006,CUST00449,VEH0040,DHL,2026-04-09,2026-04-12,2026-04-12,1458.5,1812.4,110.25,In Transit,Atlanta,Kristystad
SHP000735,ORD000503,WH010,CUST00174,VEH0056,XPO Logistics,2026-02-26,2026-02-28,,2463.0,339.0,2334.56,In Transit,Newark,New Brianmouth
SHP001024,ORD000245,WH001,CUST00556,VEH0038,BlueDart,2026-02-28,2026-03-04,2026-03-04,1890.5,1736.9,3899.65,Delayed,Chennai,Bettyfort
SHP000965,ORD000106,WH007,CUST00524,VEH0029,Delhivery,2026-05-06,2026-05-12,2026-05-12,2782.9,974.5,1326.0,Delivered,Delhi,South Jameshaven
SHP000608,ORD000762,WH009,CUST00167,VEH0020,In-house Fleet,2026-05-18,2026-05-30,2026-05-30,518.3,2589.0,2581.74,Cancelled,Atlanta,East Meghanport
SHP000014,ORD000642,WH013,CUST00361,VEH0024,XPO Logistics,2026-08-12,2026-08-14,2026-08-14,78.6,3139.8,3924.96,Delivered,Chennai,New Jamesfurt
SHP000840,ORD000306,WH008,CUST00549,VEH0055,BlueDart,2026-03-11,2026-03-17,2026-03-17,1724.8,4850.4,1630.45,Out for Delivery,Singapore,Cruzmouth
SHP000436,ORD000595,WH005,CUST00551,VEH0047,XPO Logistics,2026-08-07,2026-08-10,2026-08-10,2231.8,515.4,1319.54,In Transit,Rotterdam,New Michaelport
SHP000018,ORD000697,WH012,CUST00146,VEH0018,DHL,2026-04-27,2026-04-30,,1782.6,4886.2,2960.18,In Transit,Hamburg,Danielburgh
SHP000765,ORD001132,WH012,CUST00239,VEH0003,Delhivery,2026-05-19,2026-05-22,2026-05-22,2314.3,2448.6,2806.39,In Transit,Hamburg,New Shannon
SHP000349,ORD000383,WH005,CUST00165,VEH0021,DHL,2026-06-26,2026-07-02,,1672.5,3666.6,2796.38,In Transit,Rotterdam,New Saraport
SHP000208,ORD000425,WH003,CUST00563,VEH0029,BlueDart,2026-04-15,2026-04-24,2026-04-24,2436.8,3611.3,921.47,Delivered,Columbus,Glennport
SHP001115,ORD001129,WH003,CUST00435,VEH0051,FedEx,2026-06-06,2026-06-09,2026-06-09,1260.6,4839.9,2781.3,In Transit,Columbus,Thompsonville
SHP001332,ORD000990,WH005,CUST00545,VEH0043,XPO Logistics,2026-03-22,2026-03-26,2026-03-26,2079.9,4563.5,2201.79,In Transit,Rotterdam,Thompsonmouth
SHP000342,ORD000387,WH007,CUST00552,VEH0042,DHL,2026-05-30,2026-06-08,2026-06-08,1860.4,4536.2,2990.07,Out for Delivery,Delhi,East Robert
SHP000345,ORD000456,WH006,CUST00576,VEH0019,In-house Fleet,2026-07-22,2026-08-01,2026-08-01,2420.4,1234.8,3973.2,In Transit,Atlanta,Sarahland
SHP001361,ORD000551,WH010,CUST00473,VEH0029,BlueDart,2026-07-28,2026-07-30,2026-07-30,591.2,663.1,2226.06,Cancelled,Newark,West Michaelchester
SHP001393,ORD000082,WH010,CUST00047,VEH0017,Delhivery,2026-02-21,2026-02-22,2026-02-22,2706.0,398.6,1860.21,Delayed,Newark,Henrystad
SHP000552,ORD000165,WH005,CUST00008,VEH0003,BlueDart,2026-05-25,2026-05-26,2026-05-26,1675.5,503.3,3462.31,Delivered,Rotterdam,West Amandaborough
SHP000599,ORD000223,WH012,CUST00194,VEH0058,FedEx,2026-04-08,2026-04-15,2026-04-15,2399.6,4883.1,411.4,In Transit,Hamburg,Stephanietown
SHP000033,ORD001058,WH004,CUST00355,VEH0049,XPO Logistics,2026-05-29,2026-06-08,2026-06-08,1475.7,4558.8,1728.17,Delivered,Columbus,Bentleyport
SHP000373,ORD001033,WH006,CUST00030,VEH0057,FedEx,2026-07-29,2026-08-08,2026-08-08,27.7,2418.1,2764.89,Delayed,Atlanta,Carolineton
SHP000658,ORD000432,WH002,CUST00272,VEH0005,DHL,2026-02-16,2026-02-23,2026-02-23,1379.8,124.5,1193.91,Delayed,Singapore,Odonnellshire
SHP000173,ORD000112,WH006,CUST00151,VEH0032,In-house Fleet,2026-03-23,2026-04-02,2026-04-02,-24.7,3729.2,2659.63,Delivered,Atlanta,South Amy
SHP001087,ORD000333,WH008,CUST00443,VEH0006,Delhivery,2026-04-23,2026-04-27,2026-04-27,1587.1,4301.3,768.13,Delivered,Singapore,Sharonhaven
SHP001403,ORD000680,WH004,CUST00176,VEH0051,BlueDart,2026-03-29,2026-04-09,2026-04-09,2955.2,4929.0,1954.66,Delivered,Columbus,Charlesland
SHP000409,ORD000059,WH011,CUST00402,VEH0049,DHL,2026-04-27,2026-05-07,2026-05-07,2022.8,4509.0,3572.13,Delivered,Newark,Wardfurt
SHP001051,ORD000674,WH013,CUST00119,VEH0021,DHL,2026-02-16,2026-02-17,2026-02-17,2754.5,1129.7,2319.9,Out for Delivery,Chennai,South Lauratown
SHP000331,ORD000528,WH004,CUST00533,VEH0010,BlueDart,2026-02-24,2026-03-01,2026-03-01,2078.6,4274.8,254.44,In Transit,Columbus,Youngport
SHP000201,ORD000358,WH011,CUST00257,VEH0053,XPO Logistics,2026-04-04,2026-04-08,2026-04-08,812.9,2153.6,2908.03,Delayed,Newark,East Laura
SHP001317,ORD000230,WH010,CUST00127,VEH0048,Delhivery,2026-06-12,2026-06-24,2026-06-24,2416.0,3797.6,198.11,Delivered,Newark,East Dwayne
SHP000861,ORD000377,WH003,CUST00185,VEH0010,Delhivery,2026-05-19,2026-05-23,2026-05-23,1786.7,3628.5,2695.38,Cancelled,Columbus,Lake Christinaborough
SHP001417,ORD000194,WH008,CUST00186,VEH0014,DHL,2026-03-04,2026-03-12,2026-03-12,1528.0,2321.7,3450.5,Out for Delivery,Singapore,North Robert
SHP001166,ORD000171,wh007,CUST00164,VEH0022,DHL,2026-06-11,2026-06-12,2026-06-12,2864.5,4527.9,117.56,In Transit,Delhi,Allisonfort
SHP001395,ORD000239,WH007,CUST00034,VEH0050,DHL,2026-02-27,2026-03-09,2026-03-09,2005.9,1250.5,1946.3,Delivered,Delhi,West Johnny
SHP001477,ORD000906,WH004,CUST00026,VEH0023,XPO Logistics,2026-03-15,2026-03-24,2026-03-24,1593.4,4312.7,3480.8,Delayed,Columbus,New Karen
SHP001362,ORD000345,WH007,CUST00557,VEH0027,FedEx,2026-06-01,2026-06-12,2026-06-12,2051.2,2776.1,2840.62,Delayed,Delhi,East Nicole
SHP000490,ORD000021,WH009,CUST00058,VEH0060,In-house Fleet,2026-05-27,2026-05-31,2026-05-31,1901.5,3223.9,2895.72,Out for Delivery,Atlanta,Andersonland
SHP001428,ORD000109,WH005,CUST00438,VEH0017,DHL,2026-05-07,2026-05-19,2026-05-19,2698.8,3289.2,1708.32,Delayed,Rotterdam,East Lauramouth
SHP000213,ORD000206,WH008,CUST00570,VEH0002,Delhivery,2026-03-09,2026-03-15,2026-03-15,2063.6,4543.7,3218.96,Cancelled,Singapore,West Phillipchester
SHP000134,ORD000032,WH001,CUST00222,VEH0004,Delhivery,2026-06-07,2026-06-08,2026-06-08,2310.9,512.0,3552.12,Out for Delivery,Chennai,Nelsonborough
SHP000061,ORD000387,WH004,CUST00336,VEH0046,XPO Logistics,2026-04-04,2026-04-08,2026-04-08,700.7,4755.2,3262.33,Delivered,Columbus,North Sarah
SHP000691,ORD000493,WH009,CUST00045,VEH0016,Delhivery,2026-06-07,2026-06-14,2026-06-14,1520.2,3688.3,1526.33,Delivered,Atlanta,South Jenna
SHP000027,ORD000359,WH007,CUST00105,VEH0028,In-house Fleet,2026-08-04,2026-08-10,2026-08-10,2404.2,222.8,1006.27,Delivered,Delhi,Katelynfort
SHP000101,ORD000016,WH006,CUST00532,VEH0040,XPO Logistics,2026-06-22,2026-07-01,2026-07-01,610.4,784.9,75.43,Out for Delivery,Atlanta,South Jennifer
SHP000975,ORD000801,WH009,CUST00223,VEH0050,In-house Fleet,2026-03-28,2026-03-29,2026-03-29,2753.0,3364.7,356.3,Delivered,Atlanta,Lake Ray
SHP000777,ORD000701,wh002,CUST00243,VEH0053,DHL,2026-03-24,2026-03-28,2026-03-28,2927.9,968.0,1161.95,Cancelled,Singapore,Adrianside
SHP000789,ORD000108,WH007,CUST00594,VEH0058,BlueDart,2026-06-04,2026-06-09,2026-06-09,1382.6,4218.2,3572.98,Delivered,Delhi,West Timothytown
SHP000521,ORD000237,WH003,CUST00069,VEH0028,BlueDart,2026-06-26,2026-07-01,2026-07-01,1644.8,3725.9,3152.7,In Transit,Columbus,Port Benjamin
SHP000364,ORD000009,WH013,CUST00125,VEH0005,Delhivery,2026-07-16,2026-07-20,,532.1,486.6,2196.76,In Transit,Chennai,North Jacob
SHP000310,ORD000723,WH015,CUST00505,VEH0058,BlueDart,2026-07-25,2026-08-03,2026-08-03,671.8,1739.1,432.49,Delayed,Atlanta,South Patriciaside
SHP000796,ORD000022,WH015,CUST00245,VEH0034,In-house Fleet,2026-03-08,2026-03-10,2026-03-10,2888.4,2922.2,281.63,Cancelled,Atlanta,Riosport
SHP000829,ORD000266,WH013,CUST00545,VEH0036,DHL,2026-08-04,2026-08-14,2026-08-14,2689.3,3958.9,1653.14,Out for Delivery,Chennai,West Robin
SHP001277,ORD000385,WH006,CUST00152,VEH0020,In-house Fleet,2026-03-30,2026-04-11,2026-04-11,2907.9,2166.3,3826.01,Delivered,Atlanta,South Kathryn
SHP000545,ORD000918,WH007,CUST00279,VEH0054,XPO Logistics,2026-08-09,2026-08-19,2026-08-19,2093.8,4334.4,2854.05,Delivered,Delhi,Guerreromouth
SHP000940,ORD000818,WH006,CUST00487,VEH0001,BlueDart,2026-06-24,2026-06-27,2026-06-27,1565.0,4210.4,816.41,Delivered,Atlanta,Gloverchester
SHP000442,ORD000527,WH015,CUST00373,VEH0058,XPO Logistics,2026-07-15,2026-07-18,2026-07-18,1673.6,380.4,3975.38,Out for Delivery,Atlanta,Millerview
SHP000648,ORD000494,WH014,CUST00239,VEH0003,FedEx,2026-07-29,2026-08-06,2026-08-06,2879.9,86.2,3143.18,Delayed,Atlanta,Amandashire
SHP001004,ORD000240,WH015,CUST00169,VEH0058,In-house Fleet,2026-06-08,2026-06-12,2026-06-12,1050.3,3155.9,2498.5,In Transit,Atlanta,Kellystad
SHP000477,ORD000230,WH001,CUST00227,VEH0046,XPO Logistics,2026-06-28,2026-07-03,2026-07-03,2856.9,357.3,823.3,Out for Delivery,Chennai,South Reginabury
SHP001047,ORD000681,WH005,CUST00161,VEH0028,Delhivery,2026-08-16,2026-08-21,2026-08-21,1761.1,4699.0,211.28,Delivered,Rotterdam,Port Brian
SHP000063,ORD001034,WH004,CUST00071,VEH0021,Delhivery,2026-07-13,2026-07-25,,2655.8,3838.3,1539.58,In Transit,Columbus,Nicholashaven
SHP001173,ORD000919,WH008,CUST00530,VEH0002,DHL,2026-06-09,2026-06-13,2026-06-13,83.7,1444.2,885.34,Cancelled,Singapore,South Nathan
SHP000484,ORD000992,WH010,CUST00248,VEH0043,DHL,2026-05-31,2026-06-09,2026-06-09,845.2,4430.7,234.71,In Transit,Newark,Kristinshire
SHP001027,ORD000843,WH012,CUST00453,VEH0047,DHL,2026-03-21,2026-03-29,,587.5,1955.2,3614.41,In Transit,Hamburg,Lake Michael
SHP001282,ORD000715,WH003,CUST00367,VEH0018,FedEx,2026-05-12,2026-05-23,,101.0,4563.0,2138.14,In Transit,Columbus,New Kyle
SHP000053,ORD000745,WH006,CUST00050,VEH0030,FedEx,2026-06-25,2026-06-27,2026-06-27,493.6,3891.6,3915.75,In Transit,Atlanta,New Andrew
SHP000243,ORD000016,WH009,CUST00044,VEH0044,Delhivery,2026-07-08,2026-07-12,2026-07-12,862.4,2993.7,1204.0,Cancelled,Atlanta,Port Elizabethchester
SHP001198,ORD000633,WH004,CUST00387,VEH0023,BlueDart,2026-08-01,2026-08-04,,695.4,3350.1,876.34,In Transit,Columbus,New Emily
SHP000036,ORD000160,WH009,CUST00195,VEH0029,BlueDart,2026-05-28,2026-06-09,2026-06-09,2585.1,2734.9,2598.1,Cancelled,Atlanta,Loribury
SHP001203,ORD000816,WH012,CUST00048,VEH0026,BlueDart,2026-07-27,2026-08-05,2026-08-05,821.0,4180.6,3117.83,Delivered,Hamburg,Hollyport
SHP000739,ORD000492,WH003,CUST00331,VEH0009,DHL,2026-03-07,2026-03-16,2026-03-16,2893.6,1260.1,2878.1,Delivered,Columbus,Watkinsview
SHP000121,ORD000176,WH015,CUST00391,VEH0003,In-house Fleet,2026-07-07,2026-07-12,2026-07-12,847.2,3339.5,110.43,Delivered,Atlanta,North Michaelmouth
SHP001459,ORD000998,WH008,CUST00293,VEH0016,In-house Fleet,2026-07-17,2026-07-22,2026-07-22,910.3,4209.8,2310.8,Out for Delivery,Singapore,Sheliamouth
SHP001300,ORD000685,WH015,CUST00176,VEH0058,FedEx,2026-04-16,2026-04-20,2026-04-20,970.1,3299.4,144.96,Delivered,Atlanta,Rosshaven
SHP001020,ORD000325,WH003,CUST00490,VEH0058,DHL,2026-05-24,2026-05-26,2026-05-26,-33.9,1253.4,964.97,Delivered,Columbus,East Jenniferfurt
SHP000045,ORD000993,WH004,CUST00284,VEH0004,FedEx,2026-04-18,2026-04-30,2026-04-30,1904.0,249.9,3128.01,Out for Delivery,Columbus,East Jessica
SHP001325,ORD000861,WH013,CUST00224,VEH0036,BlueDart,2026-02-22,2026-03-02,2026-03-02,1639.2,2032.8,318.66,Cancelled,Chennai,New Catherinefurt
SHP000837,ORD000131,WH004,CUST00159,VEH0008,XPO Logistics,2026-04-20,2026-04-28,2026-04-28,2384.1,2918.5,1567.85,Out for Delivery,Columbus,North Taylor
SHP000077,ORD001150,WH006,CUST00018,VEH0044,FedEx,2026-06-05,2026-06-06,2026-06-06,1736.5,1948.0,639.53,Delivered,Atlanta,Robertland
SHP000369,ORD000199,WH005,CUST00023,VEH0044,XPO Logistics,2026-08-09,2026-08-10,2026-08-10,2987.6,4038.5,823.58,Delivered,Rotterdam,Johnview
SHP000907,ORD000748,WH005,CUST00122,VEH0016,XPO Logistics,2026-06-20,2026-07-01,2026-07-01,1552.3,3586.0,428.6,Out for Delivery,Rotterdam,Hillshire
SHP001237,ORD000720,WH011,CUST00355,VEH0053,Delhivery,2026-07-25,2026-08-04,2026-08-04,1045.7,2399.1,1955.16,Delivered,Newark,Martinburgh
SHP000268,ORD000413,WH012,CUST00443,VEH0016,Delhivery,2026-03-24,2026-03-25,2026-03-25,2360.2,1081.8,1791.65,Out for Delivery,Hamburg,Isabellaside
SHP001336,ORD000528,WH006,CUST00536,VEH0020,BlueDart,2026-04-16,2026-04-17,2026-04-17,2310.9,565.8,917.8,Out for Delivery,Atlanta,Cooleychester
SHP000729,ORD000427,WH010,CUST00500,VEH0026,FedEx,2026-03-18,2026-03-25,2026-03-25,1288.5,1159.2,1428.19,Delayed,Newark,South Glenn
SHP000445,ORD000744,WH006,CUST00559,VEH0027,BlueDart,2026-08-06,2026-08-17,2026-08-17,550.2,4620.6,377.24,In Transit,Atlanta,Brownburgh
SHP000504,ORD001116,WH012,CUST00440,VEH0004,FedEx,2026-04-27,2026-05-09,2026-05-09,1104.4,1429.7,1629.75,Delivered,Hamburg,East Cassandra
SHP001058,ORD001131,WH008,CUST00406,VEH0057,Delhivery,2026-08-11,2026-08-12,2026-08-12,109.5,3923.2,780.78,Delivered,Singapore,Andreafort
SHP001034,ORD001158,WH008,CUST00489,VEH0045,In-house Fleet,2026-04-05,2026-04-17,2026-04-17,2094.6,3949.6,1550.49,Delivered,Singapore,Stephensberg
SHP001185,ORD000768,WH007,CUST00508,VEH0012,BlueDart,2026-03-03,2026-03-10,,485.9,873.3,2692.23,In Transit,Delhi,Vanessatown
SHP000286,ORD000944,WH007,CUST00553,VEH0058,DHL,2026-04-05,2026-04-16,2026-04-16,1444.8,4960.8,3061.53,Delayed,Delhi,North Tiffany
SHP000296,ORD000050,WH012,CUST00367,VEH0006,BlueDart,2026-04-30,2026-05-01,2026-05-01,2154.3,2461.5,3684.87,In Transit,Hamburg,Michelleview
SHP000626,ORD000836,WH006,CUST00045,VEH0017,XPO Logistics,2026-07-11,2026-07-17,2026-07-17,692.3,1472.5,687.1,Delivered,Atlanta,North Brandon
SHP000278,ORD000308,WH006,CUST00428,VEH0004,In-house Fleet,2026-02-21,2026-03-03,2026-03-03,775.5,2508.6,2638.27,Delayed,Atlanta,South Kyleport
SHP000092,ORD001034,WH013,CUST00294,VEH0015,In-house Fleet,2026-05-06,2026-05-12,2026-05-12,912.7,706.5,1199.64,Out for Delivery,Chennai,South Amyport
SHP000485,ORD000144,WH006,CUST00541,VEH0043,In-house Fleet,2026-03-10,2026-03-13,2026-03-13,2678.2,1804.2,3286.24,Delivered,Atlanta,South Brittanychester
SHP000183,ORD000919,WH007,CUST00043,VEH0037,DHL,2026-07-05,2026-07-09,2026-07-09,1800.3,3665.8,3140.82,Out for Delivery,Delhi,Johnview
SHP000971,ORD000123,WH001,CUST00100,VEH0021,FedEx,2026-07-11,2026-07-20,2026-07-20,2694.7,2631.2,240.23,Delivered,Chennai,East Megantown
SHP001481,ORD000866,WH011,CUST00153,VEH0006,Delhivery,2026-03-15,2026-03-27,2026-03-27,2243.3,3941.7,3259.35,Delivered,Newark,Davenportchester
SHP000685,ORD000665,WH012,CUST00207,VEH0014,In-house Fleet,2026-05-28,2026-05-31,2026-05-31,2835.6,1086.3,3406.95,Delivered,Hamburg,New Donaldberg
SHP001493,ORD000773,WH006,CUST00036,VEH0030,XPO Logistics,2026-03-02,2026-03-08,2026-03-08,297.5,3604.5,1801.78,Delivered,Atlanta,Velasquezville
SHP000037,ORD000621,WH006,CUST00518,VEH0058,BlueDart,2026-06-11,2026-06-16,2026-06-16,1554.7,89.2,3237.08,Delivered,Atlanta,Donnaside
SHP001181,ORD000619,wh001,CUST00313,VEH0038,Delhivery,2026-05-12,2026-05-13,2026-05-13,2363.7,3275.6,292.84,Out for Delivery,Chennai,Billyfurt
SHP000003,ORD000510,wh014,CUST00246,VEH0004,DHL,2026-05-07,2026-05-14,2026-05-14,2151.4,2237.4,3498.22,Delivered,Atlanta,Johnsonhaven
SHP000755,ORD000931,WH008,CUST00088,VEH0055,DHL,2026-03-20,2026-03-21,2026-03-21,2128.3,1714.0,2824.04,In Transit,Singapore,Robinsonburgh
SHP000509,ORD000535,WH001,CUST00594,VEH0008,XPO Logistics,2026-03-30,2026-04-10,,744.1,4732.7,2232.67,In Transit,Chennai,Lake Terrencefurt
SHP000498,ORD001039,WH006,CUST00479,VEH0053,XPO Logistics,2026-07-03,2026-07-09,2026-07-09,28.3,2742.2,937.41,Delivered,Atlanta,North Christinaton
SHP000309,ORD000008,WH005,CUST00577,VEH0047,DHL,2026-07-05,2026-07-15,2026-07-15,2676.2,468.8,115.24,Delivered,Rotterdam,Stewartbury
SHP001314,ORD000488,WH008,CUST00509,VEH0030,DHL,2026-06-21,2026-07-02,2026-07-02,2961.1,4026.6,3792.51,Delivered,Singapore,Rodriguezburgh
SHP001439,ORD000964,WH011,CUST00307,VEH0023,Delhivery,2026-05-09,2026-05-15,2026-05-15,1184.6,4760.7,1322.03,Out for Delivery,Newark,Markchester
SHP001446,ORD000421,WH002,CUST00136,VEH0002,BlueDart,2026-07-21,2026-07-31,2026-07-31,2130.1,177.0,1166.25,Cancelled,Singapore,Port Joe
